CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11.4,,,0.98,54.77,,2.97,0.89,34.84,54.68,35.89,3,30.254965,-85.962559,1.4,29.2,0.4,-0.9,0,-4,-0.1,-157.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,89.9,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42.1,0,-157.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11.6,,,0.98,54.85,,2.97,0.87,34.86,54.77,35.89,3,30.254966,-85.96256,1.4,29.2,0.4,-0.9,0,-4,0,-158.4,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42.1,0,-158.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11.7,,,0.98,54.95,,2.97,0.91,34.88,54.86,35.89,3,30.254966,-85.962561,1.4,29.2,0.4,-0.9,0,-4,0,-159.1,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.1,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42.1,0,-159.3,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11.8,,Recording,0.98,55.04,,2.97,0.87,34.9,54.95,35.89,3,30.254966,-85.962561,1.4,29.2,0.4,-0.9,0,-4,0.1,-159.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42,0,-160.2,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11.9,,Recording,1.08,55.13,,2.97,0.93,34.92,55.05,35.89,3,30.254966,-85.962562,1.4,29.2,0.4,-1,0,-4.1,0,-160.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42,0,-161.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.0,,Recording,1.04,55.22,,2.97,0.89,34.94,55.14,35.89,3,30.254967,-85.962563,1.4,29.2,0.3,-1,0,-4.1,-0.1,-161.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42,0,-162,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.1,,Recording,1.04,55.32,,2.97,0.95,34.96,55.23,35.89,3,30.254967,-85.962564,1.4,29.2,0.3,-1,0,-4.1,-0.1,-162.7,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.5,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42,0,-162.9,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.2,,Recording,1.04,55.41,,2.97,0.89,34.99,55.33,35.89,3,30.254967,-85.962565,1.4,29.2,0.3,-1,0,-4.2,-0.1,-163.6,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.6,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-42,0,-163.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.3,,Recording,1.04,55.51,,2.97,0.95,35.01,55.42,35.89,3,30.254968,-85.962566,1.4,29.2,0.3,-1,0,-5.2,-0.1,-164.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.7,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.9,0,-164.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.4,,Recording,1.04,55.6,,2.97,0.92,35.04,55.52,35.89,3,30.254968,-85.962567,1.4,29.2,0.3,-1,0,-5.2,-0.1,-165.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.8,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.8,0,-165.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.5,,Recording,1.02,55.7,,2.97,0.95,35.06,55.61,35.89,3,30.254968,-85.962568,1.4,29.2,0.2,-1,0,-5.2,0,-166.2,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,90.9,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.8,0,-166.5,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.6,,Recording,1.02,55.79,,2.97,0.93,35.09,55.71,35.89,3,30.254968,-85.962569,1.4,29.2,0.2,-1,0,-5.5,0,-167.1,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.7,0,-167.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.7,,Recording,1.02,55.89,,2.97,0.95,35.13,55.8,35.89,3,30.254969,-85.96257,1.4,29.2,0.2,-1,0,-5.6,-0.1,-167.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.1,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.5,0,-168.3,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.8,,Recording,1.02,55.98,,2.97,0.89,35.16,55.9,35.89,3,30.254969,-85.962571,1.4,29.2,0.2,-1,0,-5.7,-0.1,-168.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.4,0,-169.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:12.9,,Recording,1,56.08,,2.97,0.94,35.2,55.99,35.89,3,30.254969,-85.962572,1.4,29.2,0.1,-1,0,-5.7,0,-169.3,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.3,0,-169.9,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.0,,Recording,1,56.17,,2.97,0.9,35.23,56.08,35.89,3,30.254969,-85.962573,1.4,29.2,0.1,-1,0,-5.8,0,-169.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41.1,0,-170.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.1,,Recording,1,56.26,,2.97,0.93,35.28,56.18,35.89,3,30.254969,-85.962574,1.4,29.2,0.1,-1,0,-5.9,0.2,-170.6,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.5,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-41,0,-171.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.2,,Recording,1.1,56.36,,2.97,0.91,35.33,56.27,35.89,3,30.254969,-85.962575,1.4,29.2,0,-1.1,0,-5.9,0.1,-171.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.6,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.9,0,-172.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.3,,Recording,1.1,56.45,,2.97,0.95,35.38,56.37,35.89,3,30.254969,-85.962576,1.4,29.2,0,-1.1,0,-6,0.1,-172.3,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.7,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.7,0,-173.3,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.4,,Recording,1.1,56.55,,2.97,0.94,35.44,56.46,35.89,3,30.254969,-85.962577,1.4,29.2,0,-1.1,0,-6.1,0,-173,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.8,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.6,0,-174.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.5,,Recording,1.1,56.65,,2.97,0.98,35.5,56.56,35.89,3,30.254969,-85.962578,1.4,29.2,0,-1.1,0,-6,0,-173.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,91.9,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.4,0,-175,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.6,,Recording,1.1,56.74,,2.97,0.96,35.56,56.66,35.89,3,30.254969,-85.962579,1.4,29.2,0,-1.1,0,-5.9,0,-174.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,92,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.3,0,-175.9,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.7,,Recording,1.1,56.85,,2.97,1.01,35.63,56.76,35.89,3,30.254969,-85.96258,1.4,29.2,-0.1,-1.1,0,-5.9,-0.1,-175.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.5,92.1,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40.1,0,-176.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.8,,Recording,1.1,56.94,,2.97,0.93,35.69,56.86,35.89,3,30.254969,-85.962581,1.4,29.2,-0.1,-1.1,0,-5.8,-0.1,-176.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.6,92.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-40,0,-177.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13.9,,Recording,1.1,57.04,,2.97,0.98,35.76,56.96,35.89,3,30.254969,-85.962582,1.4,29.2,-0.1,-1.1,0,-5.7,0,-177.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.6,92.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-39.9,0,-178.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:14.0,,Recording,1.1,57.14,,2.97,0.92,35.83,57.05,35.89,3,30.254969,-85.962583,1.4,29.2,-0.1,-1.1,0,-5.7,0.2,-178.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,None,0,None,0,Already,0,FALSE,0,7.6,92.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-39.9,0,-179.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
